MEILHAN;32420
MIELAN;32170
MIRADOUX;32340
MIREPOIX;32390
MONFERRAN PLAVES;32260
MONPARDIAC;32170
MONTEGUT ARROS;32730
MONTEGUT SAVES;32220
MONTESQUIOU;32320
MONTESTRUC SUR GERS;32390
MONTPEZAT;32220
MONTREAL;32250
NIZAS;32130
PAVIE;32550
PELLEFIGUE;32420
PLIEUX;32340
POLASTRON;32130
LA ROMIEU;32480
ROQUEBRUNE;32190
ROQUELAURE ST AUBIN;32430
ROQUES;32310
SABAZAN;32290
STE AURENCE CAZAUX;32300
ST BLANCARD;32140
ST GEORGES;32430
ST GERMIER;32200
ST MEZARD;32700
ST MONT;32400
ST PIERRE D AUBEZIES;32290
STE RADEGONDE;32500
SARAMON;32450
SAUVETERRE;32220
SEGOUFIELLE;32600
SEREMPUY;32120
TACHOIRES;32260
TERRAUBE;32700
TOUGET;32430
TRONCENS;32230
VILLEFRANCHE;32420
VIOZAN;32300
AMBARES ET LAGRAVE;33440
AMBES;33810
ARBIS;33760
ARCINS;33460
ARTIGUES PRES BORDEAUX;33370
AUBIAC;33430
AUDENGE;33980
AURIOLLES;33790
AUROS;33124
BARON;33750
BASSENS;33530
BAYAS;33230
BELIN BELIET;33830
BELLEBAT;33760
BELLEFOND;33760
LES BILLAUX;33500
BORDEAUX;33800
LE BOUSCAT;33110
CAMBES;33880
CAMPUGNAN;33390
CANTOIS;33760
CAPIAN;33550
CARBON BLANC;33560
CARCANS;33121
CAZALIS;33113
CESTAS;33610
CHAMADELLE;33230
CURSAN;33670
DIEULIVOL;33580
DONZAC;33410
LES EGLISOTTES ET CHALAURES;33230
ESCAUDES;33840
FALEYRAS;33760
FARGUES ST HILAIRE;33370
FRONTENAC;33760
SEWEN;68290
TRAUBACH LE BAS;68210
WITTERSDORF;68130
ZELLENBERG;68340
AZOLETTE;69790
BESSENAY;69690
LA CHAPELLE SUR COISE;69590
CIVRIEUX D AZERGUES;69380
DUERNE;69850
FONTAINES SUR SAONE;69270
FRONTENAS;69620
JOUX;69170
MOIRE;69620
MONSOLS;69860
SOUCIEU EN JARREST;69510
SOUZY;69610
ST ETIENNE DES OULLIERES;69460
ST JEAN LA BUSSIERE;69550
ST LAURENT D AGNY;69440
ST ROMAIN EN GIER;69700
TERNAND;69620
VERNAY;69430
FEYZIN;69320
ST PIERRE DE CHANDIEU;69780
ST PRIEST;69800
ST SYMPHORIEN D OZON;69360
TERNAY;69360
COLOMBIER SAUGNIEU;69124
LYON 01;69001
LYON 08;69008
AINVELLE;70800
AMAGE;70280
ANCHENONCOURT ET CHAZEL;70210
AUVET ET LA CHAPELOTTE;70100
BAULAY;70160
BEAUJEU ET QUITTEUR;70100
BESNANS;70230
GRANDECOURT;70120
HAUT DU THEM CHATEAU LAMBERT;70440
HERICOURT;70400
JONVELLE;70500
LARIANS ET MUNANS;70230
LARRET;70600
LAVIGNEY;70120
LAVONCOURT;70120
LIEUCOURT;70140
LIEVANS;70240
LONGEVELLE;70110
LURE;70200
MAGNY VERNOIS;70200
MAILLEY ET CHAZELOT;70000
LA MALACHERE;70190
MANTOCHE;70100
MARNAY;70150
MEMBREY;70180
MIGNAVILLERS;70400
MONTDORE;70210
MONTIGNY LES CHERLIEU;70500
LA ROCHE MOREY;70120
NEUVELLE LES CROMARY;70190
OIGNEY;70120
OUGE;70500
VANNE;70130
RICHWILLER;68120
RIEDISHEIM;68400
RIMBACH PRES GUEBWILLER;68500
RIQUEWIHR;68340
ROGGENHOUSE;68740
RUSTENHART;68740
ST LOUIS;68300
SAUSHEIM;68390
SOULTZEREN;68140
STEINBRUNN LE HAUT;68440
TRAUBACH LE HAUT;68210
URBES;68121
VIEUX THANN;68800
WENTZWILLER;68220
WINKEL;68480
WITTELSHEIM;68310
WOLFERSDORF;68210
WOLFGANTZEN;68600
ALBIGNY SUR SAONE;69250
AMBERIEUX;69480
AVEIZE;69610
AVENAS;69430
CHAMBOST LONGESSAIGNE;69770
COGNY;69640
GIVORS;69700
GIVORS;69700
LES HAIES;69420
LEGNY;69620
MONTMELAS ST SORLIN;69640
MORANCE;69480
OULLINS;69600
RIVERIE;69440
RIVOLET;69640
SAVIGNY;69210
ST APPOLINAIRE;69170
ST BONNET DES BRUYERES;69790
ST LAGER;69220
LA CHAPELLE BLANCHE ST MARTIN;37240
ST LAURENT DE LIN;37330
ST NICOLAS DES MOTETS;37110
ST SENOCH;37600
SAUNAY;37110
SEMBLANCAY;37360
SOUVIGNE;37330
SUBLAINES;37310
LA TOUR ST GELIN;37120
TOURS;37100
VILLEBOURG;37370
VILLELOIN COULANGE;37460
VOUVRAY;37210
APPRIEU;38140
BOSSIEU;38260
BOUGE CHAMBALUD;38150
BRESSIEUX;38870
LA BUISSIERE;38530
CHASSELAY;38470
RICHELIEU;37120
RILLY SUR VIENNE;37220
ST BAULD;37310
ST NICOLAS DE BOURGUEIL;37140
TOURS;37200
TROGUES;37220
VEIGNE;37250
VERETZ;37270
VERNOU SUR BRENNE;37210
AGNIN;38150
ALLEVARD;38580
BEAUREPAIRE;38270
BEAUVOIR EN ROYANS;38160
BIVIERS;38330
BREZINS;38590
BRIE ET ANGONNES;38320
BRION;38590
BURCIN;38690
CHANTESSE;38470
CHARANTONNAY;38790
CHASSE SUR RHONE;38670
CHAVANOZ;38230
CHELIEU;38730
CHORANCHE;38680
CLAVANS EN HAUT OISANS;38142
COGNET;38350
LA COMBE DE LANCEY;38190
COMMELLE;38260
CORENC;38700
CRACHIER;38300
CRAS;38210
CULIN;38300
DOMARIN;38300
DOMENE;38420
ECHIROLLES;38130
ENTRAIGUES;38740
LA GARDE;38520
GILLONNAY;38260
LE GRAND LEMPS;38690
GRENOBLE;38000
HURTIERES;38570
JARCIEU;38270
JARDIN;38200
JARRIE;38560
LEYRIEU;38460
LIVET ET GAVET;38220
MARCOLLIN;38270
MARNANS;38980
MAUBEC;38300
MAYRES SAVEL;38350
AUTRANS MEAUDRE EN VERCORS;38880
MENS;38710
MENS;38710
MEYRIE;38300
MIRIBEL LANCHATRE;38450
MONTREVEL;38690
MONT ST MARTIN;38120
MORESTEL;38510
LA MOTTE D AVEILLANS;38770
MURINAIS;38160
NANTES EN RATIER;38350
NOTRE DAME DE COMMIERS;38450
NOTRE DAME DE MESAGE;38220
OULLES;38520
OYTIER ST OBLAS;38780
PANOSSAS;38460
PARMILIEU;38390
PIERRE CHATEL;38119
PONTCHARRA;38530
PORCIEU AMBLAGNIEU;38390
PREBOIS;38710
QUAIX EN CHARTREUSE;38950
REVEL;38420
REVEL TOURDAN;38270
ROCHE;38090
ROCHETOIRIN;38110
ROMAGNIEU;38480
ROYBON;38940
STE AGNES;38190
ST ALBAN DE ROCHE;38080
ST ANDRE LE GAZ;38490
CAPVERN;65130
CASTERA LANUSSE;65190
CHEZE;65120
ESBAREICH;65370
ESTAING;65400
GAILLAGOS;65400
GAUSSAN;65670
GENEREST;65150
GENSAC;65140
GER;65100
HITTE;65190
HORGUES;65310
LAGARDE;65320
LANSAC;65350
LAPEYRE;65220
LASSALES;65670
LEZIGNAN;65100
MONTALBA LE CHATEAU;66130
MONT LOUIS;66210
MOSSET;66500
NAHUJA;66340
PEZILLA LA RIVIERE;66370
PRATS DE MOLLO LA PRESTE;66230
MESPLEDE;64370
MONCLA;64330
MONEIN;64360
MONTAUT;64800
PAU;64000
PONSON DESSUS;64460
RIBARROUY;64330
RIUPEYROUS;64160
ST ARMOU;64160
ST DOS;64270
STE ENGRACE;64560
ST ETIENNE DE BAIGORRY;64430
ST GOIN;64400
SAUVAGNON;64230
SAUVETERRE DE BEARN;64390
SEMEACQ BLACHON;64350
SERRES MORLAAS;64160
UROST;64160
URRUGNE;64700
VIELLENAVE D ARTHEZ;64170
VIGNES;64410
BONCOURT;27120
FLANCOURT CRESCY EN ROUMOIS;27310
LE BOSC ROGER EN ROUMOIS;27670
BOSGOUET;27310
BOSGUERARD DE MARCOUVILLE;27520
LES BOTTEREAUX;27250
LES BOTTEREAUX;27250
BOUAFLES;27700
BOUQUELON;27500
BOURG BEAUDOUIN;27380
GRAND BOURGTHEROULDE;27520
BRAY;27170
BRETAGNOLLES;27220
BRETIGNY;27800
BRIONNE;27800
BUEIL;27730
BUREY;27190
CAORCHES ST NICOLAS;27300
CHAMBLAC;27270
CHAMPENARD;27600
CHAMPIGNY LA FUTELAYE;27220
MARBOIS;27160
COLLANDRES QUINCARNON;27190
CORNEVILLE SUR RISLE;27500
COUDRES;27220
COURBEPINE;27300
CLEF VALLEE D EURE;27490
CROSVILLE LA VIEILLE;27110
LES DAMPS;27340
MESNILS SUR ITON;27240
MESNILS SUR ITON;27240
DROISY;27320
ECAQUELON;27290
ECAUVILLE;27110
VEXIN SUR EPTE;27510
VEXIN SUR EPTE;27630
VEXIN SUR EPTE;27630
ETURQUERAYE;27350
EVREUX;27000
FATOUVILLE GRESTAIN;27210
LE FAVRIL;27230
FLEURY SUR ANDELLE;27380
FONTAINE BELLENGER;27600
FONTAINE L ABBE;27470
FONTAINE SOUS JOUY;27120
LE FRESNE;27190
GADENCOURT;27120
GAILLON;27600
GAMACHES EN VEXIN;27150
GASNY;27620
GAUDREVILLE LA RIVIERE;27190
GAUVILLE LA CAMPAGNE;27930
GOURNAY LE GUERIN;27580
GRAINVILLE;27380
GRANDVILLIERS;27240
GROSLEY SUR RISLE;27170
PRUNET;7110
LA ROCHETTE;7310
ST ANDRE DE CRUZIERES;7460
ST DESIRAT;7340
ST MARTIN D ARDECHE;7700
ST MONTAN;7220
ST PIERRE DE COLOMBIER;7450
ST SAUVEUR DE MONTAGUT;7190
VAUDEVANT;7410
VOGUE;7200
AIGLEMONT;8090
AUFLANCE;8370
BELLEVILLE ET CHATILLON SUR BAR;8240
LA BESACE;8450
BOULT AUX BOIS;8240
CERNION;8260
CHALANDRY ELAIRE;8160
LE CHATELET SUR SORMONNE;8150
GIVONNE;8200
GIVRON;8220
GOMONT;8190
GUINCOURT;8130
HANNAPPES;8290
HANNOGNE ST MARTIN;8160
LES HAUTES RIVIERES;8800
HIERGES;8320
STE MARIE;5150
ST MAURICE EN VALGODEMARD;5800
ST SAUVEUR;5200
ST VERAN;5350
SALERANS;5300
SAVOURNON;5700
TRESCLEOUX;5700
VALSERRES;5130
LES VIGNEAUX;5120
VILLAR ST PANCRACE;5100
VITROLLES;5110
AIGLUN;6910
AMIRAT;6910
ANDON;6750
ASPREMONT;6790
LE BAR SUR LOUP;6620
BEUIL;6470
BREIL SUR ROYA;6540
CAGNES SUR MER;6800
CAILLE;6750
CAP D AIL;6320
CAUSSOLS;6460
COLLONGUES;6910
COLOMARS;6670
CONSEGUDES;6510
COURMES;6620
DURANUS;6670
FONTAN;6540
GRASSE;6130
GRASSE;6520
GREOLIERES;6620
GUILLAUMES;6470
MALAUSSENE;6710
LE MAS;6910
MENTON;6500
OPIO;6650
PEILLE;6440
LA ROQUE EN PROVENCE;6910
ST ANTONIN;6260
ST JEANNET;6640
ST PAUL DE VENCE;6570
ST VALLIER DE THIEY;6460
ALBOUSSIERE;7440
ARCENS;7310
ARRAS SUR RHONE;7370
BEAULIEU;7460
BOURG ST ANDEOL;7700
CHANEAC;7310
CHASSIERS;7110
LE CRESTET;7270
DESAIGNES;7570
FLAVIAC;7000
LABEAUME;7120
LALEVADE D ARDECHE;7380
LAMASTRE;7270
LESPERON;7660
NONIERES;7160
ROCHECOLOMBE;7200
ST CLAIR;7430
ST LAURENT LES BAINS;7590
PEONE;6470
PEYMEINADE;6530
ST SAUVEUR SUR TINEE;6420
SALLAGRIFFON;6910
TOUET DE L ESCARENE;6440
TOUET SUR VAR;6710
ACCONS;7160
BALAZUC;7120
CHAZEAUX;7110
CHEMINAS;7300
CORNAS;7130
CRUAS;7350
DUNIERE SUR EYRIEUX;7360
FABRAS;7380
GAILLAN EN MEDOC;33340
GOUALADE;33840
GOURS;33660
GRIGNOLS;33690
HAUX;33550
HOURTIN;33990
JAU DIGNAC ET LOIRAC;33590
JUILLAC;33890
LANDERROUAT;33790
LANGOIRAN;33550
ORDONNAC;33340
PELLEGRUE;33790
PERISSAC;33240
PEUJARD;33240
PREIGNAC;33210
ST ESTEPHE;33180
ST EXUPERY;33190
ST FELIX DE FONCAUDE;33540
STE FOY LA LONGUE;33490
ST GIRONS D AIGUEVIVES;33920
ST MAGNE;33125
ST MAIXANT;33490
ST MARTIAL;33490
ST MICHEL DE CASTELNAU;33840
ST PAUL;33390
STE RADEGONDE;33350
ST VIVIEN DE MONSEGUR;33580
TALAIS;33590
TAURIAC;33710
LACANAU;33680
LACANAU;33680
LANDERROUET SUR SEGUR;33540
LANTON;33138
LEGE CAP FERRET;33950
LERM ET MUSSET;33840
LOUPIAC DE LA REOLE;33190
LUGON ET L ILE DU CARNAY;33240
LUGOS;33830
MADIRAC;33670
MARANSIN;33230
MARIONS;33690
MARTRES;33760
MASSEILLES;33690
MONGAUZY;33190
MONSEGUR;33580
MONTAGNE;33570
NAUJAC SUR MER;33990
LE PORGE;33680
PUJOLS SUR CIRON;33210
RAUZAN;33420
LA REOLE;33190
ST AIGNAN;33126
ST ANTOINE SUR L ISLE;33660
ST BRICE;33540
ST CAPRAIS DE BLAYE;33820
ST COME;33430
ST GENES DE LOMBAUD;33670
ST GENIS DU BOIS;33760
ST GERMAIN DE LA RIVIERE;33240
ST HILAIRE DE LA NOAILLE;33190
ST LAURENT DES COMBES;33330
ST LOUIS DE MONTFERRAND;33440
ST MARTIN DU PUY;33540
SENDETS;33690
SOUSSAC;33790
LE TEMPLE;33680
LA TESTE DE BUCH;33260
UZESTE;33730
VIGNONET;33330
VILLANDRAUT;33730
VILLEGOUGE;33141
VIRSAC;33240
MARCHEPRIME;33380
AGDE;34300
AGONES;34190
AIGUES VIVES;34210
ASSAS;34820
AZILLANET;34210
BALARUC LE VIEUX;34540
BEDARIEUX;34600
LE BOSC;34700
BRISSAC;34190
CABREROLLES;34480
CAMBON ET SALVERGUES;34330
CAMPLONG;34260
CARLENCAS ET LEVAS;34600
CASTANET LE HAUT;34610
CASTELNAU LE LEZ;34170
LA CAUNETTE;34210
CAUSSE DE LA SELLE;34380
CAUSSINIOJOULS;34600
LE CAYLAR;34520
CAZEVIEILLE;34270
CAZOULS D HERAULT;34120
CERS;34420
CEYRAS;34800
CLERMONT L HERAULT;34800
COLOMBIERS;34440
COURNONSEC;34660
FELINES MINERVOIS;34210
THEIZE;69620
THIZY LES BOURGS;69240
VAUGNERAY;69670
VILLECHENEVE;69770
COMMUNAY;69360
GENAS;69740
MARENNES;69970
ST LAURENT DE MURE;69720
LYON 02;69002
LYON 04;69004
AILLEVILLERS ET LYAUMONT;70320
CAUBOUS;65230
DEVEZE;65230
ESCOUBES POUTS;65100
ESTAMPURES;65220
ESTARVIELLE;65240
FRECHET AURE;65240
FRECHOU FRECHET;65190
GERMS SUR L OUSSOUET;65200
HACHAN;65230
JULOS;65100
VIGNEC;65170
VILLELONGUE;65260
VISCOS;65120
VISKER;65200
ANGOUSTRINE VILLENEUVE DES ESCALDES;66760
ANGOUSTRINE VILLENEUVE DES ESCALDES;66760
ARLES SUR TECH;66150
BOULETERNERE;66130
BOURG MADAME;66760
CANAVEILLES;66360
AUTREY LES GRAY;70100
BAIGNES;70000
LES BATIES;70130
BAY;70150
BEAUMOTTE LES PIN;70150
BETAUCOURT;70500
BEULOTTE ST LAURENT;70310
BOREY;70110
BOUGEY;70500
BOUHANS ET FEURG;70100
BOUHANS LES LURE;70200
BOULOT;70190
BOURBEVELLE;70500
BREVILLIERS;70400
BRIAUCOURT;70800
BROTTE LES RAY;70180
BUSSIERES;70190
CALMOUTIER;70240
CEMBOING;70500
CHAMBORNAY LES PIN;70150
CHAMPEY;70400
CHANTES;70360
CHARIEZ;70000
CHASSEY LES MONTBOZON;70230
CHEMILLY;70360
CIREY;70190
CITERS;70300
CITEY;70700
COGNIERES;70230
COLOMBIER;70000
COLOMBOTTE;70240
CONFLANS SUR LANTERNE;70800
CONFRACOURT;70120
CORRE;70500
CRESANCEY;70100
CROMARY;70190
CUBRY LES FAVERNEY;70160
LA DEMIE;70000
ECHENANS SOUS MONT VAUDOIS;70400
ECROMAGNY;70270
ECUELLE;70600
EHUNS;70300
ERREVET;70400
ESSERTENNE ET CECEY;70100
ETUZ;70150
FAHY LES AUTREY;70100
FLEUREY LES LAVONCOURT;70120
FOUVENT ST ANDOCHE;70600
FROTEY LES LURE;70200
FROTEY LES VESOUL;70000
NOIDANS LE FERROUX;70130
NOIRON;70100
ORMENANS;70230
PONTCEY;70360
PONT SUR L OGNON;70110
PORT SUR SAONE;70170
LA QUARTE;70120
QUINCEY;70000
RAZE;70000
RIGNY;70100
ROCHE LINOTTE ET SORANS CORDIERS;70230
RONCHAMP;70250
ST LOUP SUR SEMOUSE;70800
ST MARCEL;70500
STE MARIE EN CHAUX;70300
ST SAUVEUR;70300
SORNAY;70150
VAITE;70180
SEEBACH;67160
ST BARTHELEMY;38270
ST BAUDILLE ET PIPET;38710
ST BLAISE DU BUIS;38140
ST BONNET DE CHAVAGNE;38840
ST CLAIR DE LA TOUR;38110
ST GEORGES D ESPERANCHE;38790
ST GUILLAUME;38650
ST HILAIRE DE LA COTE;38260
ST JEAN DE BOURNAY;38440
PETIT NOIR;39120
POINTRE;39290
PONT D HERY;39110
PONT DU NAVOY;39300
PORT LESNEY;39330
PREMANON;39400
PUBLY;39570
RAINANS;39290
RECANOZ;39230
ROGNA;39360
ROSAY;39190
ROUFFANGE;39350
LES ROUSSES;39400
ST HYMETIERE;39240
ST JEAN D ETREUX;39160
ST MAUR;39570
SALINS LES BAINS;39110
SANTANS;39380
SARROGNA;39270
SAUGEOT;39130
SERGENAUX;39230
SIROD;39300
SONGESON;39130
TAXENNE;39350
THOIRETTE;39240
THOIRIA;39130
TOULOUSE LE CHATEAU;39230
TOURMONT;39800
UXELLES;39130
VALEMPOULIERES;39300
VILLENEUVE SOUS PYMONT;39570
VILLERS LES BOIS;39120
VULVOZ;39360
BONNEGARDE;40330
BOUGUE;40090
CASTETS;40260
CERE;40090
DUHORT BACHEN;40800
DUMES;40500
GAUJACQ;40330
GOURBERA;40990
GOUTS;40400
LACQUY;40120
LOSSE;40240
LUGLON;40630
MIRAMONT SENSACQ;40320
ONESSE LAHARIE;40110
PARLEBOSCQ;40310
POMAREZ;40360
PONTENX LES FORGES;40200
ST JEAN LE VIEUX;38420
ST MARTIN LE VINOUX;38950
ST MAXIMIN;38530
ST PIERRE DE BRESSIEUX;38870
ST PIERRE DE MESAGE;38220
SALAISE SUR SANNE;38150
SATOLAS ET BONCE;38290
SEREZIN DE LA TOUR;38300
SERMERIEU;38510
SIEVOZ;38350
LA TERRASSE;38660
THODURE;38260
VALBONNAIS;38740
VERNIOZ;38150
VEZERONCE CURTIN;38510
VILLARD BONNOT;38190
VILLENEUVE DE MARC;38440
VILLE SOUS ANJOU;38150
VOISSANT;38620
CHAMROUSSE;38410
ARDON;39300
MIEGES;39250
MOIRANS EN MONTAGNE;39260
PASSENANS;39230
PATORNAY;39130
LE PETIT MERCEY;39350
PILLEMOINE;39300
LES PLANCHES EN MONTAGNE;39150
VANNOZ;39300
VEVY;39570
LA VIEILLE LOYE;39380
ARENGOSSE;40110
ARGELOUSE;40430
ARJUZANX;40110
BASSERCLES;40700
BATS;40320
BENQUET;40280
BETBEZER D ARMAGNAC;40240
BEYLONGUE;40370
BISCARROSSE;40600
CALLEN;40430
HARQUENCY;27700
LA HAYE AUBREE;27350
LA HAYE DU THEIL;27370
HEUBECOURT HARICOURT;27630
HEUDEBOUVILLE;27400
HEUDREVILLE EN LIEUVIN;27230
HEUQUEVILLE;27700
HONDOUVILLE;27400
HOUVILLE EN VEXIN;27440
IVILLE;27110
LOUYE;27650
MANDEVILLE;27370
MARTAGNY;27150
MEREY;27640
LE MESNIL FUGUET;27930
MISEREY;27930
MONTFORT SUR RISLE;27290
MONTREUIL L ARGILLE;27390
MONTREUIL L ARGILLE;27390
MORAINVILLE JOUVEAUX;27260
MOUETTES;27220
MUIDS;27430
NEAUFLES AUVERGNY;27250
NEAUFLES AUVERGNY;27250
LA NEUVE GRANGE;27150
NOJEON EN VEXIN;27150
NOTRE DAME DE L ISLE;27940
NOTRE DAME D EPINE;27800
PISEUX;27130
LES PLACES;27230
LE PLANQUAY;27230
LA PYLE;27370
QUATREMARE;27400
QUILLEBEUF SUR SEINE;27680
ST AQUILIN DE PACY;27120
ST DENIS LE FERMENT;27140
ST DIDIER DES BOIS;27370
ST ELIER;27190
ST ELOI DE FOURQUES;27800
ST GERMAIN VILLAGE;27500
ST GREGOIRE DU VIEVRE;27450
ST JEAN DE LA LEQUERAYE;27560
ST MACLOU;27210
ST MARDS DE FRESNE;27230
LE LESME;27160
LE LESME;27160
LIGNAN DE BAZAS;33430
LORMONT;33310
LUGAIGNAC;33420
MACAU;33460
MAS DE LONDRES;34380
MONTARNAUD;34570
MONTBAZIN;34560
MONTBLANC;34290
MONTPELLIER;34000
MONTPEYROUX;34150
MURVIEL LES MONTPELLIER;34570
PAILHES;34490
PEGAIROLLES DE L ESCALETTE;34700
POILHES;34310
PORTIRAGNES;34420
POUSSAN;34560
PRADES LE LEZ;34730
PUISSALICON;34480
PUISSERGUIER;34620
ROMIGUIERES;34650
ST BAUZILLE DE PUTOIS;34190
ST ETIENNE D ALBAGNAN;34390
ST GENIES DES MOURGUES;34160
ST GERVAIS SUR MARE;34610
ST GUIRAUD;34725
ST HILAIRE DE BEAUVOIR;34160
ST JEAN DE FOS;34150
ST JEAN DE VEDAS;34430
ST JUST;34400
ST MARTIN DE L ARCON;34390
ST MATHIEU DE TREVIERS;34270
ST MAURICE NAVACELLES;34520
ST MICHEL;34520
LA SALVETAT SUR AGOUT;34330
SAUTEYRARGUES;34270
LA TOUR SUR ORB;34260
USCLAS DU BOSC;34700
VALMASCLE;34800
VALRAS PLAGE;34350
VALROS;34290
VIAS;34450
VIEUSSAN;34390
VILLENEUVE LES BEZIERS;34500
VILLESPASSANS;34360
VILLEVEYRAC;34560
ARBRISSEL;35130
AVAILLES SUR SEICHE;35130
BAILLE;35460
BAIN DE BRETAGNE;35470
BAINS SUR OUST;35600
BAZOUGES LA PEROUSE;35560
BEAUCE;35133
BOVEL;35330
BRUC SUR AFF;35550
GRAVIERES;7140
JOYEUSE;7260
LABATIE D ANDAURE;7570
ST MAURICE D IBIE;7170
ST MICHEL DE CHABRILLANOUX;7360
ST ROMAIN DE LERPS;7130
ST SAUVEUR DE CRUZIERES;7460
ST VINCENT DE DURFORT;7360
VANOSC;7690
VESSEAUX;7200
VILLEVOCANCE;7690
AMAGNE;8300
LES PETITES ARMOISES;8390
AUBONCOURT VAUZELLES;8270
AUVILLERS LES FORGES;8260
BARBY;8300
BLANCHEFOSSE ET BAY;8290
BOURG FIDELE;8230
CHAUMONT PORCIEN;8220
CHEMERY CHEHERY;8350
CHEMERY CHEHERY;8450
BAIRON ET SES ENVIRONS;8390
CLAVY WARBY;8460
CONDE LES HERPY;8360
DRAIZE;8220
ECORDAL;8130
FLAIGNES HAVYS;8260
GERNELLE;8440
GESPUNSART;8700
GREOUX LES BAINS;4800
LA JAVIE;4420
NIBLES;4250
NIOZELLES;4300
LA PALUD SUR VERDON;4120
PIEGUT;5130
PRADS HAUTE BLEONE;4420
QUINSON;4500
REILLANNE;4110
LA ROBINE SUR GALABRE;4000
SAUMANE;4150
SAUSSES;4320
TARTONNE;4330
THORAME BASSE;4170
LES THUILES;4400
VAUMEILH;4200
VERGONS;4170
ARVIEUX;5350
ASPRES LES CORPS;5800
LE BERSAC;5700
L EPINE;5700
LA FARE EN CHAMPSAUR;5500
LA GRAVE;5320
ROUSSET;5190
ST ANDRE D EMBRUN;5200
ST ANDRE DE ROSANS;5150
LE DEVOLUY;5250
ST ANGEL;3170
ST GERAND LE PUY;3150
VILLEFRANCHE D ALLIER;3430
CEILLAC;5600
ESPARRON;5110
ESPINASSES;5190
GARDE COLOMBE;5300
ST MARCEL EN MARCILLAT;3420
ST PRIEST D ANDELOT;3800
ST PRIX;3120
SAZERET;3390
LE PONDY;18210
RAYMOND;18130
ST AMAND MONTROND;18200
STE GEMME EN SANCERROIS;18240
ST GEORGES SUR LA PREE;18100
STE LUNAISE;18340
ST OUTRILLE;18310
ST PRIEST LA MARCHE;18370
SAVIGNY EN SANCERRE;18240
SOYE EN SEPTAINE;18340
SURY ES BOIS;18260
THAUMIERS;18210
VALLENAY;18190
VASSELAY;18110
VIERZON;18100
VINON;18300
ALBUSSAC;19380
ALTILLAC;19120
AMBRUGEAT;19250
ARNAC POMPADOUR;19230
BAR;19800
BASSIGNAC LE HAUT;19220
BEAULIEU SUR DORDOGNE;19120
BEYSSENAC;19230
BONNEFOND;19170
CHABRIGNAC;19350
CHAMPAGNAC LA PRUNE;19320
CHANTEIX;19330
CHIRAC BELLEVUE;19160
COLLONGES LA ROUGE;19500
CONCEZE;19350
DARNETS;19300
EGLETONS;19300
FONTANES;34270
FOZIERES;34700
GABIAN;34320
GRAISSESSAC;34260
LATTES;34970
LAURET;34270
LAUROUX;34700
LIGNAN SUR ORB;34490
LA LIVINIERE;34210
MARAUSSAN;34370
MARGON;34320
MAUGUIO;34130
MAUGUIO;34280
MONS;34390
MONTADY;34310
MONTPELLIER;34080
MONTPELLIER;34090
NEFFIES;34320
NEZIGNAN L EVEQUE;34120
NISSAN LEZ ENSERUNE;34440
OCTON;34800
PAULHAN;34230
PEZENAS;34120
POPIAN;34230
POUJOLS;34700
POUZOLLES;34480
RIOLS;34220
ROQUEREDONDE;34650
ROQUESSELS;34320
ST ANDRE DE BUEGES;34190
ST ANDRE DE SANGONIS;34725
ST BAUZILLE DE LA SYLVE;34230
ST CHINIAN;34360
ST ETIENNE ESTRECHOUX;34260
ST GENIES DE VARENSAL;34610
ST GENIES DE FONTEDIT;34480
ST JULIEN;34390
ST NAZAIRE DE PEZAN;34400
ST PAUL ET VALMALLE;34570
ST PIERRE DE LA FAGE;34520
ST SERIES;34400
SATURARGUES;34400
SORBS;34520
TOURBES;34120
LE TRIADOU;34270
USCLAS D HERAULT;34230
VACQUIERES;34270
VALERGUES;34130
VENDRES;34350
VERARGUES;34400
VERRERIES DE MOUSSANS;34220
VIC LA GARDIOLE;34110
VILLEMAGNE L ARGENTIERE;34600
VILLENEUVE LES MAGUELONE;34750
VIOLS EN LAVAL;34380
LA GRANDE MOTTE;34280
BAGUER PICAN;35120
BOISTRUDAN;35150
BOURG DES COMPTES;35890
LES BRULAIS;35330
CHANTELOUP;35150
LA CHAPELLE AUX FILTZMEENS;35190
LA CHAPELLE CHAUSSEE;35630
LA CHAPELLE DU LOU DU LAC;35360
CHATEAUBOURG;35220
CHATEAUBOURG;35220
CLAYES;35590
CORPS NUDS;35150
DOL DE BRETAGNE;35120
DOMPIERRE DU CHEMIN;35210
EANCE;35640
ERCE PRES LIFFRE;35340
ETRELLES;35370
FOUGERES;35300
GEVEZE;35850
GUIGNEN;35580
GUIPEL;35440
HEDE BAZOUGES;35630
IFFENDIC;35750
LAIGNELET;35133
LANDUJAN;35360
LASSY;35580
MARTIGNE FERCHAUD;35640
MAURE DE BRETAGNE;35330
MEDREAC;35360
MELLE;35420
MERNEL;35330
MONTAUTOUR;35210
MONTHAULT;35420
MORDELLES;35310
PAIMPONT;35380
PLELAN LE GRAND;35380
PLEUGUENEUC;35720
PLEURTUIT;35730
REDON;35600
RIMOU;35560
ROMAGNE;35133
ROZ SUR COUESNON;35610
THIMERT GATELLES;28170
TREMBLAY LES VILLAGES;28170
ACHEY;70180
AMBLANS ET VELOTTE;70200
TAVEY;70400
VAROGNE;70240
BESSE SUR ISSOLE;83890
BORMES LES MIMOSAS;83230
BRUE AURIAC;83119
CALLIAN;83440
